Year,Current City,Current State,Current Country,Permanent City,Permanent State,Permanent Country,Course
2022,AGRA,UTTAR PRADESH,India,AGRA,UTTAR PRADESH,INDIA,MBA
2022,AGRA,UTTAR PRADESH,India,AGRA,UTTAR PRADESH,INDIA,MBA
2022,BULANDSHAHR,UTTAR PRADESH,India,BULANDSHAHR,UTTAR PRADESH,INDIA,MBA
2022,Kotdwara,UTTARAKHAND,India,Kotdwara,UTTARAKHAND,INDIA,MBA
2022,NORTH 24 PARGANAS,WEST BENGAL,India,NORTH 24 PARGANAS,WEST BENGAL,INDIA,MBA
2022,KOTTAYAM,KERALA,India,KOTTAYAM,KERALA,INDIA,MBA
2022,TIRUCHIRAPALLI,TAMILNADU,India,TIRUCHIRAPALLI,TAMILNADU,INDIA,MBA
2022,COIMBATORE,TAMILNADU,India,COIMBATORE,TAMILNADU,INDIA,MBA
2023,COIMBATORE,TAMILNADU,India,COIMBATORE,TAMILNADU,INDIA,MBA
2023,ALAPUZHA,KERALA,India,ALAPUZHA,KERALA,INDIA,MBA
2023,KANYAKUMARI,TAMILNADU,India,KANYAKUMARI,TAMILNADU,INDIA,MBA
2023,KANNUR,KERALA,India,KANNUR,KERALA,INDIA,MBA
2023,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,MBA
2023,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,MBA
2023,DEVBHUMI DWARKA,GUJARAT,India,DEVBHUMI DWARKA,GUJARAT,INDIA,MBA
2023,TIRUPPUR,TAMILNADU,India,TIRUPPUR,TAMILNADU,INDIA,MBA
2023,RAICHUR,KARNATAKA,India,RAICHUR,KARNATAKA,INDIA,MBA
2023,THRISSUR,KERALA,India,THRISSUR,KERALA,INDIA,MBA
2023,EAST KHASI HILLS,MEGHALAYA,India,EAST KHASI HILLS,MEGHALAYA,INDIA,MBA
2023,THRISSUR,KERALA,India,THRISSUR,KERALA,INDIA,MBA
2023,SALEM,TAMILNADU,India,SALEM,TAMILNADU,INDIA,MBA
2023,ALAPUZHA,KERALA,India,ALAPUZHA,KERALA,INDIA,MBA
2023,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,MBA
2023,DURG,CHHATTISGARH,India,Yacharam,TELANGANA,INDIA,MBA
2023,EAST DELHI,DELHI,India,EAST DELHI,DELHI,INDIA,MBA
2023,INDORE,MADHYA PRADESH,India,INDORE,MADHYA PRADESH,INDIA,MBA
2023,DAKSHIN KANNAD,KARNATAKA,India,DAKSHIN KANNAD,KARNATAKA,INDIA,MBA
2023,THRISSUR,KERALA,India,THRISSUR,KERALA,INDIA,MBA
2023,MADURAI,TAMILNADU,India,MADURAI,TAMILNADU,INDIA,MBA
2023,BELGAUM,KARNATAKA,India,BELGAUM,KARNATAKA,INDIA,MBA
2023,PATNA,BIHAR,India,PATNA,BIHAR,INDIA,MBA
2023,KOTDWARA,UTTARAKHAND,India,KOTDWARA,UTTARAKHAND,INDIA,MBA
2023,JORHAT,ASSAM,India,JORHAT,ASSAM,INDIA,MBA
2023,,KERALA,India,,KERALA,INDIA,MBA
2023,LUCKNOW,UTTAR PRADESH,India,LUCKNOW,UTTAR PRADESH,INDIA,MBA
2023,CHENNAI,TAMILNADU,India,CHENNAI,TAMILNADU,INDIA,MBA
2023,KANNUR,KERALA,India,KANNUR,KERALA,INDIA,MBA
2023,BELGAUM,KARNATAKA,India,BELGAUM,KARNATAKA,INDIA,MBA
2023,CHENNAI,TAMILNADU,India,CHENNAI,TAMILNADU,INDIA,MBA
2023,MADURAI,TAMILNADU,India,MADURAI,TAMILNADU,INDIA,MBA
2023,BARDDHAMAN,WEST BENGAL,India,BARDDHAMAN,WEST BENGAL,INDIA,MBA
2023,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,MBA
2023,BELGAUM,KARNATAKA,India,BELGAUM,KARNATAKA,INDIA,MBA
2023,JABALPUR,MADHYA PRADESH,India,JABALPUR,MADHYA PRADESH,INDIA,MBA
2023,MADURAI,TAMILNADU,India,MADURAI,TAMILNADU,INDIA,MBA
2023,THRISSUR,KERALA,India,THRISSUR,KERALA,INDIA,MBA
2023,THIRUVANANTHAPURAM,KERALA,India,THIRUVANANTHAPURAM,KERALA,INDIA,MBA
2023,NELLORE,ANDHRA PRADESH,India,NELLORE,ANDHRA PRADESH,INDIA,MBA
2023,KOLKATA,WEST BENGAL,India,NORTH 24 PARGANAS,WEST BENGAL,INDIA,MBA
2023,PATNA,BIHAR,India,PATNA,BIHAR,INDIA,MBA
2023,BILASPUR,CHHATTISGARH,India,BILASPUR,CHHATTISGARH,INDIA,MBA
2023,PALAKKAD,KERALA,India,PALAKKAD,KERALA,INDIA,MBA
2023,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,MBA
2023,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,MBA
2023,JAIPUR,RAJASTHAN,India,JAIPUR,RAJASTHAN,INDIA,MBA
2023,KOZHIKODE,KERALA,India,KOZHIKODE,KERALA,INDIA,MBA
2023,MYSORE,KARNATAKA,India,MYSORE,KARNATAKA,INDIA,MBA
2023,NORTH 24 PARGANAS,WEST BENGAL,India,NORTH 24 PARGANAS,WEST BENGAL,INDIA,MBA
2023,THRISSUR,KERALA,India,THRISSUR,KERALA,INDIA,MBA
2023,UTTAR KANNAD,KARNATAKA,India,UTTAR KANNAD,KARNATAKA,INDIA,MBA
2023,SALEM,TAMILNADU,India,SALEM,TAMILNADU,INDIA,MBA
2023,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,MBA
2023,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,MBA
2023,MADURAI,TAMILNADU,India,MADURAI,TAMILNADU,INDIA,MBA
2023,DEHRA DUN,UTTARAKHAND,India,DEHRA DUN,UTTARAKHAND,INDIA,MBA
2023,TIRUPPUR,TAMILNADU,India,TIRUPPUR,TAMILNADU,INDIA,MBA
2023,KANNUR,KERALA,India,KANNUR,KERALA,INDIA,MBA
2023,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,MBA
2023,JAMSHEDPUR/ TATA NAGAR,JHARKHAND,India,JAMSHEDPUR/ TATA NAGAR,JHARKHAND,INDIA,MBA
2023,UDIPI,KARNATAKA,India,UDIPI,KARNATAKA,INDIA,MBA
2023,UTTAR KANNAD,KARNATAKA,India,UTTAR KANNAD,KARNATAKA,INDIA,MBA
2023,CHENNAI,TAMILNADU,India,CHENNAI,TAMILNADU,INDIA,MBA
2023,MADURAI,TAMILNADU,India,MADURAI,TAMILNADU,INDIA,MBA
2023,THIRUVANANTHAPURAM,KERALA,India,THIRUVANANTHAPURAM,KERALA,INDIA,MBA
2023,SURAT,GUJARAT,India,SURAT,GUJARAT,INDIA,MBA
2023,BHOPAL,MADHYA PRADESH,India,BHOPAL,MADHYA PRADESH,INDIA,MBA
2023,KOLKATA,WEST BENGAL,India,KOLKATA,WEST BENGAL,INDIA,MBA
2024,SOUTH GOA,GOA,India,NORTH GOA,GOA,INDIA,MBA
2024,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,MBA
2024,DAKSHIN KANNAD,KARNATAKA,India,DAKSHIN KANNAD,KARNATAKA,INDIA,MBA
2024,PANCHKULA,HARYANA,India,PANCHKULA,HARYANA,INDIA,MBA
2024,GUNA,MADHYA PRADESH,India,GUNA,MADHYA PRADESH,INDIA,MBA
2024,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,MBA
2024,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,MBA
2024,PATHANAMTHITTA,KERALA,India,PATHANAMTHITTA,KERALA,INDIA,MBA
2024,GORAKHPUR,UTTAR PRADESH,India,GORAKHPUR,UTTAR PRADESH,INDIA,MBA
2024,GWALIOR,MADHYA PRADESH,India,GWALIOR,MADHYA PRADESH,INDIA,MBA
2024,Guwahati,ASSAM,India,Guwahati,ASSAM,INDIA,MBA
2024,Vazhoor,KERALA,India,Vazhoor,KERALA,INDIA,MBA
2024,UDAIPUR,RAJASTHAN,India,UDAIPUR,RAJASTHAN,INDIA,MBA
2024,KOLKATA,WEST BENGAL,India,KOLKATA,WEST BENGAL,INDIA,MBA
2024,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,MBA
2024,DEHRA DUN,UTTARAKHAND,India,DEHRA DUN,UTTARAKHAND,INDIA,MBA
2024,ALAPUZHA,KERALA,India,IDUKKI,KERALA,INDIA,MBA
2024,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,MBA
2024,COIMBATORE,TAMILNADU,India,COIMBATORE,TAMILNADU,INDIA,MBA
2024,MUMBAI,MAHARASHTRA,India,MUMBAI,MAHARASHTRA,INDIA,MBA
2024,MADURAI,TAMILNADU,India,MADURAI,TAMILNADU,INDIA,MBA
2024,WAYANAD,KERALA,India,WAYANAD,KERALA,INDIA,MBA
2024,COIMBATORE,TAMILNADU,India,COIMBATORE,TAMILNADU,INDIA,MBA
2024,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,MBA
2024,THRISSUR,KERALA,India,THRISSUR,KERALA,INDIA,MBA
2024,PURBI SINGHBHUM,JHARKHAND,India,PURBI SINGHBHUM,JHARKHAND,INDIA,MBA
2024,,UTTAR PRADESH,India,SIDHARTHANAGAR,UTTAR PRADESH,INDIA,MBA
2024,,UTTAR PRADESH,India,SIDHARTHANAGAR,UTTAR PRADESH,INDIA,MBA
2024,MUZAFFARPUR,BIHAR,India,MUZAFFARPUR,BIHAR,INDIA,MBA
2024,PATHANAMTHITTA,KERALA,India,PATHANAMTHITTA,KERALA,INDIA,MBA
2024,BANGALORE URBAN,KARNATAKA,India,Tuticorin,TAMILNADU,INDIA,MBA
2024,PUNE,MAHARASHTRA,India,PALAKKAD,KERALA,INDIA,MBA
2024,KAMRUP METROPOLITAN,ASSAM,India,KAMRUP METROPOLITAN,ASSAM,INDIA,MBA
2024,KOTTAYAM,KERALA,India,KOTTAYAM,KERALA,INDIA,MBA
2024,Bodhan,TELANGANA,India,Bodhan,TELANGANA,INDIA,MBA
2024,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,MBA
2024,UDAIPUR,RAJASTHAN,India,UDAIPUR,RAJASTHAN,INDIA,MBA
2024,THANE,MAHARASHTRA,India,THANE,MAHARASHTRA,INDIA,MBA
2024,KOTTAYAM,KERALA,India,KOTTAYAM,KERALA,INDIA,MBA
2024,ALAPUZHA,KERALA,India,ALAPUZHA,KERALA,INDIA,MBA
2024,ANANTAPUR,ANDHRA PRADESH,India,ANANTAPUR,ANDHRA PRADESH,INDIA,MBA
2024,,KERALA,India,PATHANAMTHITTA,KERALA,INDIA,MBA
2024,BANGALORE URBAN,KARNATAKA,India,THIRUVANANTHAPURAM,KERALA,INDIA,MBA
2024,Vazhoor,KERALA,India,Vazhoor,KERALA,INDIA,MBA
2024,PATHANAMTHITTA,KERALA,India,PATHANAMTHITTA,KERALA,INDIA,MBA
2024,WEST GODAVARI,ANDHRA PRADESH,India,EAST GODAVARI,ANDHRA PRADESH,INDIA,MBA
2024,BELGAUM,KARNATAKA,India,BELGAUM,KARNATAKA,INDIA,MBA
2024,DINDIGUL,TAMILNADU,India,DINDIGUL,TAMILNADU,INDIA,MBA
2024,COIMBATORE,TAMILNADU,India,COIMBATORE,TAMILNADU,INDIA,MBA
2024,KARUR,TAMILNADU,India,KARUR,TAMILNADU,INDIA,MBA
2024,Lonavala,MAHARASHTRA,India,Lonavala,MAHARASHTRA,INDIA,MBA
2024,AHMADNAGAR,MAHARASHTRA,India,AHMADNAGAR,MAHARASHTRA,INDIA,MBA
2024,BELLARY,KARNATAKA,India,BELLARY,KARNATAKA,INDIA,MBA
2024,THRISSUR,KERALA,India,THRISSUR,KERALA,INDIA,MBA
2024,KARAIKAL,PUDUCHERRY,India,KARAIKAL,PUDUCHERRY,INDIA,MBA
2024,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,MBA
2024,RAYAGADA,ODISHA,India,RAYAGADA,ODISHA,INDIA,MBA
2024,MYSORE,KARNATAKA,India,MYSORE,KARNATAKA,INDIA,MBA
2024,THRISSUR,KERALA,India,THRISSUR,KERALA,INDIA,MBA
2024,PATNA,BIHAR,India,PATNA,BIHAR,INDIA,MBA
2024,BIDAR,KARNATAKA,India,BIDAR,KARNATAKA,INDIA,MBA
2025,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,MBA
2025,THRISSUR,KERALA,India,THRISSUR,KERALA,INDIA,MBA
2025,THIRUVALLUR,TAMILNADU,India,THIRUVALLUR,TAMILNADU,INDIA,MBA
2025,PURBI SINGHBHUM,JHARKHAND,India,PURBI SINGHBHUM,JHARKHAND,INDIA,MBA
2025,RAIPUR,CHHATTISGARH,India,RAIPUR,CHHATTISGARH,INDIA,MBA
2025,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,MBA
2025,KOTTAYAM,KERALA,India,KOTTAYAM,KERALA,INDIA,MBA
2025,FAIZABAD,UTTAR PRADESH,India,FAIZABAD,UTTAR PRADESH,INDIA,MBA
2025,THRISSUR,KERALA,India,THRISSUR,KERALA,INDIA,MBA
2025,KOLKATA,WEST BENGAL,India,KOLKATA,WEST BENGAL,INDIA,MBA
2025,AHMEDABAD,GUJARAT,India,AHMEDABAD,GUJARAT,INDIA,MBA
2025,MADURAI,TAMILNADU,India,MADURAI,TAMILNADU,INDIA,MBA
2025,RAIGAD,MAHARASHTRA,India,RAIGAD,MAHARASHTRA,INDIA,MBA
2025,DHARMAPURI,TAMILNADU,India,DHARMAPURI,TAMILNADU,INDIA,MBA
2025,THRISSUR,KERALA,India,THRISSUR,KERALA,INDIA,MBA
2025,BHOPAL,MADHYA PRADESH,India,BHOPAL,MADHYA PRADESH,INDIA,MBA
2025,KOTTAYAM,KERALA,India,KOTTAYAM,KERALA,INDIA,MBA
2025,JAIPUR,RAJASTHAN,India,JAIPUR,RAJASTHAN,INDIA,MBA
2025,KRISHNA,ANDHRA PRADESH,India,ANANTAPUR,ANDHRA PRADESH,INDIA,MBA
2025,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,MBA
2025,kARWAR,KARNATAKA,India,kARWAR,KARNATAKA,INDIA,MBA
2025,LUCKNOW,UTTAR PRADESH,India,LUCKNOW,UTTAR PRADESH,INDIA,MBA
2025,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,MBA
2025,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,MBA
2025,VISAKHAPATNAM,ANDHRA PRADESH,India,VISAKHAPATNAM,ANDHRA PRADESH,INDIA,MBA
2025,SHIMOGA,KARNATAKA,India,SHIMOGA,KARNATAKA,INDIA,MBA
2025,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,MBA
2025,SEONI,MADHYA PRADESH,India,SEONI,MADHYA PRADESH,INDIA,MBA
2025,HAORA,WEST BENGAL,India,HAORA,WEST BENGAL,INDIA,MBA
2025,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,MBA
2025,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,MBA
2025,KODAGU,KARNATAKA,India,KODAGU,KARNATAKA,INDIA,MBA
2025,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,MBA
2025,Guwahati,ASSAM,India,Guwahati,ASSAM,INDIA,MBA
2025,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,MBA
2025,COIMBATORE,TAMILNADU,India,COIMBATORE,TAMILNADU,INDIA,MBA
2025,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,MBA
2025,JABALPUR,MADHYA PRADESH,India,JABALPUR,MADHYA PRADESH,INDIA,MBA
2024,KOTTAYAM,KERALA,India,KOTTAYAM,KERALA,INDIA,MSc (Global Finance and Analytics)
2024,WAYANAD,KERALA,India,WAYANAD,KERALA,INDIA,MSc (Global Finance and Analytics)
2024,HAORA,WEST BENGAL,India,HAORA,WEST BENGAL,INDIA,MSc (Global Finance and Analytics)
2024,CHENNAI,TAMILNADU,India,CHENNAI,TAMILNADU,INDIA,MSc (Global Finance and Analytics)
2024,HAORA,WEST BENGAL,India,HAORA,WEST BENGAL,INDIA,MSc (Global Finance and Analytics)
2024,Virar,MAHARASHTRA,India,Virar,MAHARASHTRA,INDIA,MSc (Global Finance and Analytics)
2024,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,MSc (Global Finance and Analytics)
2024,THANE,MAHARASHTRA,India,THANE,MAHARASHTRA,INDIA,MSc (Global Finance and Analytics)
2024,NASIK,MAHARASHTRA,India,NASIK,MAHARASHTRA,INDIA,MSc (Global Finance and Analytics)
2024,PATHANAMTHITTA,KERALA,India,PATHANAMTHITTA,KERALA,INDIA,MSc (Global Finance and Analytics)
2024,KOZHIKODE,KERALA,India,KOZHIKODE,KERALA,INDIA,MSc (Global Finance and Analytics)
2024,KAIMUR,BIHAR,India,KAIMUR,BIHAR,INDIA,MSc (Global Finance and Analytics)
2024,PATHANAMTHITTA,KERALA,India,PATHANAMTHITTA,KERALA,INDIA,MSc (Global Finance and Analytics)
2024,THANE,MAHARASHTRA,India,THANE,MAHARASHTRA,INDIA,MSc (Global Finance and Analytics)
2024,TOOTHUKUDI,TAMILNADU,India,TOOTHUKUDI,TAMILNADU,INDIA,MSc (Global Finance and Analytics)
2024,NORTH-WEST DELHI,DELHI,India,NORTH-WEST DELHI,DELHI,INDIA,MSc (Global Finance and Analytics)
2024,HYDERABAD,ANDHRA PRADESH,India,HYDERABAD,ANDHRA PRADESH,INDIA,MSc (Global Finance and Analytics)
2024,MUMBAI SUBURBAN,MAHARASHTRA,India,MUMBAI SUBURBAN,MAHARASHTRA,INDIA,MSc (Global Finance and Analytics)
2024,THIRUVALLUR,TAMILNADU,India,THIRUVALLUR,TAMILNADU,INDIA,MSc (Global Finance and Analytics)
2024,KAIMUR,BIHAR,India,KAIMUR,BIHAR,INDIA,MSc (Global Finance and Analytics)
2024,GURGAON,HARYANA,India,GURGAON,HARYANA,INDIA,MSc (Global Finance and Analytics)
2025,INDORE,MADHYA PRADESH,India,INDORE,MADHYA PRADESH,INDIA,MSc (Global Finance and Analytics)
2025,CHITRADURGA,KARNATAKA,India,CHITRADURGA,KARNATAKA,INDIA,MSc (Global Finance and Analytics)
2025,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,MSc (Global Finance and Analytics)
2025,BULANDSHAHR,UTTAR PRADESH,India,BULANDSHAHR,UTTAR PRADESH,INDIA,MSc (Global Finance and Analytics)
2025,,ASSAM,India,JORHAT,ASSAM,INDIA,MSc (Global Finance and Analytics)
2025,MUMBAI SUBURBAN,MAHARASHTRA,India,MUMBAI SUBURBAN,MAHARASHTRA,INDIA,MSc (Global Finance and Analytics)
2025,CHENNAI,TAMILNADU,India,KANCHEEPURAM,TAMILNADU,INDIA,MSc (Global Finance and Analytics)
2025,PUDUCHERRY,PUDUCHERRY,India,PUDUCHERRY,PUDUCHERRY,INDIA,MSc (Global Finance and Analytics)
2025,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,MSc (Global Finance and Analytics)
2025,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,MSc (Global Finance and Analytics)
2025,KANGRA,HIMACHAL PRADESH,India,KANGRA,HIMACHAL PRADESH,INDIA,MSc (Global Finance and Analytics)
2025,NORTH 24 PARGANAS,WEST BENGAL,India,NORTH 24 PARGANAS,WEST BENGAL,INDIA,MSc (Global Finance and Analytics)
2025,THANE,MAHARASHTRA,India,THANE,MAHARASHTRA,INDIA,MSc (Global Finance and Analytics)
2025,PURBI SINGHBHUM,JHARKHAND,India,PURBI SINGHBHUM,JHARKHAND,INDIA,MSc (Global Finance and Analytics)
2025,RAICHUR,KARNATAKA,India,RAICHUR,KARNATAKA,INDIA,MSc (Global Finance and Analytics)
2025,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,MSc (Global Finance and Analytics)
2025,YAVATMAL,MAHARASHTRA,India,YAVATMAL,MAHARASHTRA,INDIA,MSc (Global Finance and Analytics)
2025,RANGAREDDI,TELANGANA,India,RANGAREDDI,TELANGANA,INDIA,MSc (Global Finance and Analytics)
2025,NORTH GOA,GOA,India,NORTH GOA,GOA,INDIA,MSc (Global Finance and Analytics)
2025,MUZAFFARPUR,BIHAR,India,MUZAFFARPUR,BIHAR,INDIA,MSc (Global Finance and Analytics)
2019,WEST DELHI,DELHI,India,WEST DELHI,DELHI,INDIA,Master of Science (Data Science)
2019,KOTTAYAM,KERALA,India,KOTTAYAM,KERALA,INDIA,Master of Science (Data Science)
2019,KOZHIKODE,KERALA,India,KOZHIKODE,KERALA,INDIA,Master of Science (Data Science)
2019,BANGALORE RURAL,KARNATAKA,India,NAINITAL,UTTARAKHAND,INDIA,Master of Science (Data Science)
2019,KOLKATA,WEST BENGAL,India,KOLKATA,WEST BENGAL,INDIA,Master of Science (Data Science)
2019,KURNOOL,ANDHRA PRADESH,India,KURNOOL,ANDHRA PRADESH,INDIA,Master of Science (Data Science)
2019,GUNTUR,ANDHRA PRADESH,India,GUNTUR,ANDHRA PRADESH,INDIA,Master of Science (Data Science)
2019,KOLKATA,WEST BENGAL,India,KOLKATA,WEST BENGAL,INDIA,Master of Science (Data Science)
2019,CHENNAI,TAMILNADU,India,CHENNAI,TAMILNADU,INDIA,Master of Science (Data Science)
2019,BANGALORE URBAN,KARNATAKA,India,KODAGU,KARNATAKA,INDIA,Master of Science (Data Science)
2019,KOLKATA,WEST BENGAL,India,KOLKATA,WEST BENGAL,INDIA,Master of Science (Data Science)
2019,TIRUPPUR,TAMILNADU,India,TIRUPPUR,TAMILNADU,INDIA,Master of Science (Data Science)
2019,BANGALORE URBAN,KARNATAKA,India,CHENNAI,TAMILNADU,INDIA,Master of Science (Data Science)
2019,MUMBAI,MAHARASHTRA,India,MUMBAI,MAHARASHTRA,INDIA,Master of Science (Data Science)
2019,NORTH 24 PARGANAS,WEST BENGAL,India,NORTH 24 PARGANAS,WEST BENGAL,INDIA,Master of Science (Data Science)
2019,Siliguri,WEST BENGAL,India,Siliguri,WEST BENGAL,INDIA,Master of Science (Data Science)
2019,IDUKKI,KERALA,India,IDUKKI,KERALA,INDIA,Master of Science (Data Science)
2020,ETAWAH,UTTAR PRADESH,India,ETAWAH,UTTAR PRADESH,INDIA,Master of Science (Data Science)
2020,SOUTH-EAST DELHI,DELHI,India,SOUTH-EAST DELHI,DELHI,INDIA,Master of Science (Data Science)
2020,HUGLI,WEST BENGAL,India,HUGLI,WEST BENGAL,INDIA,Master of Science (Data Science)
2020,SIVAGANGA,TAMILNADU,India,SIVAGANGA,TAMILNADU,INDIA,Master of Science (Data Science)
2020,RANCHI,JHARKHAND,India,RANCHI,JHARKHAND,INDIA,Master of Science (Data Science)
2020,KOLKATA,WEST BENGAL,India,KOLKATA,WEST BENGAL,INDIA,Master of Science (Data Science)
2020,SOUTH 24 PARGANAS,WEST BENGAL,India,SOUTH 24 PARGANAS,WEST BENGAL,INDIA,Master of Science (Data Science)
2020,THANE,MAHARASHTRA,India,THANE,MAHARASHTRA,INDIA,Master of Science (Data Science)
2020,NORTH 24 PARGANAS,WEST BENGAL,India,NORTH 24 PARGANAS,WEST BENGAL,INDIA,Master of Science (Data Science)
2020,KOTTAYAM,KERALA,India,KOTTAYAM,KERALA,INDIA,Master of Science (Data Science)
2020,IDUKKI,KERALA,India,IDUKKI,KERALA,INDIA,Master of Science (Data Science)
2020,KANNUR,KERALA,India,KANNUR,KERALA,INDIA,Master of Science (Data Science)
2020,WAYANAD,KERALA,India,WAYANAD,KERALA,INDIA,Master of Science (Data Science)
2020,GHAZIABAD,UTTAR PRADESH,India,GHAZIABAD,UTTAR PRADESH,INDIA,Master of Science (Data Science)
2020,KOLKATA,WEST BENGAL,India,KOLKATA,WEST BENGAL,INDIA,Master of Science (Data Science)
2020,PATHANAMTHITTA,KERALA,India,PATHANAMTHITTA,KERALA,INDIA,Master of Science (Data Science)
2020,DHARWAD,KARNATAKA,India,DHARWAD,KARNATAKA,INDIA,Master of Science (Data Science)
2020,CENTRAL DELHI,DELHI,India,CENTRAL DELHI,DELHI,INDIA,Master of Science (Data Science)
2020,PALAKKAD,KERALA,India,PALAKKAD,KERALA,INDIA,Master of Science (Data Science)
2020,THRISSUR,KERALA,India,THRISSUR,KERALA,INDIA,Master of Science (Data Science)
2020,COIMBATORE,TAMILNADU,India,COIMBATORE,TAMILNADU,INDIA,Master of Science (Data Science)
2020,CHENNAI,TAMILNADU,India,CHENNAI,TAMILNADU,INDIA,Master of Science (Data Science)
2020,GURGAON,HARYANA,India,GURGAON,HARYANA,INDIA,Master of Science (Data Science)
2020,KRISHNA,ANDHRA PRADESH,India,KRISHNA,ANDHRA PRADESH,INDIA,Master of Science (Data Science)
2020,CHENNAI,TAMILNADU,India,CHENNAI,TAMILNADU,INDIA,Master of Science (Data Science)
2020,KOLKATA,WEST BENGAL,India,KOLKATA,WEST BENGAL,INDIA,Master of Science (Data Science)
2020,SOUTH-WEST DELHI,DELHI,India,SOUTH-WEST DELHI,DELHI,INDIA,Master of Science (Data Science)
2020,BELGAUM,KARNATAKA,India,BELGAUM,KARNATAKA,INDIA,Master of Science (Data Science)
2020,WAYANAD,KERALA,India,WAYANAD,KERALA,INDIA,Master of Science (Data Science)
2020,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,Master of Science (Data Science)
2020,EAST DELHI,DELHI,India,EAST DELHI,DELHI,INDIA,Master of Science (Data Science)
2020,UDAIPUR,RAJASTHAN,India,UDAIPUR,RAJASTHAN,INDIA,Master of Science (Data Science)
2020,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,Master of Science (Data Science)
2020,SOUTH-WEST DELHI,DELHI,India,SOUTH-WEST DELHI,DELHI,INDIA,Master of Science (Data Science)
2020,KANYAKUMARI,TAMILNADU,India,KANYAKUMARI,TAMILNADU,INDIA,Master of Science (Data Science)
2020,MEERUT,UTTAR PRADESH,India,MEERUT,UTTAR PRADESH,INDIA,Master of Science (Data Science)
2020,HOWRAH,WEST BENGAL,India,HOWRAH,WEST BENGAL,INDIA,Master of Science (Data Science)
2020,BANGALORE RURAL,KARNATAKA,India,JALPAIGURI,WEST BENGAL,INDIA,Master of Science (Data Science)
2020,SURAT,GUJARAT,India,SURAT,GUJARAT,INDIA,Master of Science (Data Science)
2020,CHENNAI,TAMILNADU,India,CHENNAI,TAMILNADU,INDIA,Master of Science (Data Science)
2020,KOZHIKODE,KERALA,India,KOZHIKODE,KERALA,INDIA,Master of Science (Data Science)
2020,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,Master of Science (Data Science)
2020,BANGALORE URBAN,KARNATAKA,India,PALAKKAD,KERALA,INDIA,Master of Science (Data Science)
2020,Gondal,GUJARAT,India,Gondal,GUJARAT,INDIA,Master of Science (Data Science)
2020,JAIPUR,RAJASTHAN,India,JAIPUR,RAJASTHAN,INDIA,Master of Science (Data Science)
2020,CHENNAI,TAMILNADU,India,CHENNAI,TAMILNADU,INDIA,Master of Science (Data Science)
2020,MALAPPURAM,KERALA,India,MALAPPURAM,KERALA,INDIA,Master of Science (Data Science)
2020,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,Master of Science (Data Science)
